x,y,phi_LBM,phi_exact,error
0.0379746835443038,0.46835443037974683,0.11278735566373896,0.11843049788569412,0.005643142221955166
0.0379746835443038,0.4810126582278481,0.11314611129468236,0.11880651042368508,0.005660399129002722
0.0379746835443038,0.49367088607594933,0.11332514764426567,0.11899466544856492,0.005669517804299251
0.0379746835443038,0.5063291139240507,0.11332418446388545,0.11899466544856492,0.0056704809846794685
0.0379746835443038,0.5189873417721519,0.11314322464714886,0.11880651042368508,0.005663285776536214
0.0379746835443038,0.5316455696202531,0.11278255422583079,0.11843049788569412,0.005647943659863333
0.0379746835443038,0.5443037974683544,0.11224274191407303,0.11786722238770227,0.005624480473629234
0.0379746835443038,0.5569620253164557,0.11152463820160723,0.11711757458405052,0.005592936382443292
0.0379746835443038,0.569620253164557,0.11062937399746624,0.11618273982200311,0.005553365824536874
0.0379746835443038,0.5822784810126582,0.1095583588263296,0.1150641962674698,0.005505837441140207
0.0379746835443038,0.5949367088607594,0.10831327858032787,0.11376371256772183,0.005450433987393963
0.0379746835443038,0.6075949367088608,0.10689609282980742,0.1122833450547969,0.0053872522249894805
0.0379746835443038,0.620253164556962,0.10530903169722389,0.11062543449401567,0.005316402796791783
0.0379746835443038,0.6329113924050633,0.10355459229899659,0.10879260238275064,0.005238010083754047
0.0379746835443038,0.6455696202531646,0.10163553476080692,0.10678774680529991,0.005152212044492996
0.0379746835443038,0.6582278481012658,0.09955487781246554,0.10461403785042026,0.005059160037954716
0.0379746835443038,0.6708860759493671,0.09731589396910054,0.10227491259876527,0.004959018629664733
0.0379746835443038,0.6835443037974683,0.0949221043060305,0.09977406968815415,0.004851965382123652
0.0379746835443038,0.6962025316455696,0.09237727283528024,0.09711546346526535,0.004738190629985109
0.0379746835443038,0.7088607594936709,0.08968540049226956,0.0943032977330016,0.004617897240732041
0.0379746835443038,0.7215189873417721,0.08685071874175203,0.09134201910341323,0.004491300361661205
0.0379746835443038,0.7341772151898734,0.08387768281259751,0.08823630996669087,0.004358627154093353
0.0379746835443038,0.7468354430379747,0.08077096457149384,0.08499108108734389,0.004220116515850053
0.0379746835443038,0.7594936708860759,0.07753544504607551,0.08161146383927234,0.004076018793196828
0.0379746835443038,0.7721518987341772,0.07417620660836506,0.07810280209201023,0.0039265954836451705
0.0379746835443038,0.7848101265822784,0.07069852482971009,0.07447064376096925,0.003772118931259158
0.0379746835443038,0.7974683544303798,0.06710786001858964,0.07072073203504423,0.0036128720164545908
0.0379746835443038,0.810126582278481,0.06340984845270005,0.06685899629545088,0.003449147842750827
0.0379746835443038,0.8227848101265822,0.05961029331653434,0.06289154274015553,0.0032812494236211867
