x,y,phi_exact,dphi_dx,dphi_dy,laplacian
0.25252525252525254,0.23232323232323235,0.99371336770194,-0.09907455482346478,0.6963292894709303,-78.46046261833915
0.25252525252525254,0.24242424242424243,0.9987416094275348,-0.09957587726381813,0.29892836284604785,-78.85747667165653
0.25252525252525254,0.25252525252525254,0.9997482711915926,-0.09967624279111548,-0.09967624279111548,-78.93695949867215
0.25252525252525254,0.26262626262626265,0.9967292995224846,-0.0993752472688018,-0.4978794873786664,-78.6985910500946
0.25252525252525254,0.27272727272727276,0.9896968507535948,-0.09867410269961094,-0.8940779469940061,-78.14333115153565
0.25252525252525254,0.2828282828282829,0.9786792420740568,-0.09757563234525843,-1.2866762702760424,-77.27341563863126
0.25252525252525254,0.29292929292929293,0.9637208375054269,-0.09608425935816302,-1.674093602342045,-76.09234735412066
0.25252525252525254,0.30303030303030304,0.9448818692634269,-0.09420598897097288,-2.054769950332326,-74.60488204313486
0.25252525252525254,0.31313131313131315,0.9222381952240711,-0.09194838431561342,-2.4271724649508672,-72.81700920348959
0.25252525252525254,0.32323232323232326,0.8958809934707723,-0.08932053596922429,-2.7898016127084486,-70.73592796809153
0.25252525252525254,0.33333333333333337,0.8659163951523808,-0.08633302534961367,-3.14119721401475,-68.37001811657096
0.25252525252525254,0.3434343434343435,0.8324650571305068,-0.0829978821076235,-3.4799443228061966,-65.72880633286682
0.25252525252525254,0.3535353535353536,0.795661676136923,-0.07932853568797125,-3.804678924034365,-62.82292784463288
0.25252525252525254,0.36363636363636365,0.7556544463973663,-0.07533976125361591,-4.114093426073166,-59.664083598929516
0.25252525252525254,0.37373737373737376,0.7126044629056956,-0.07104762019139152,-4.406941925928811,-56.26499314663977
0.25252525252525254,0.38383838383838387,0.6666850727512087,-0.06646939543847126,-4.6820452260514305,-52.63934342532727
0.25252525252525254,0.393939393939394,0.6180811771110944,-0.06162352189007915,-4.938295582547431,-48.80173364676919
0.25252525252525254,0.4040404040404041,0.5669884867186539,-0.05652951216867377,-5.174661165673167,-44.76761651108337
0.25252525252525254,0.4141414141414142,0.5136127338052512,-0.05120787805350426,-5.39019021464915,-40.55323598415875
0.25252525252525254,0.42424242424242425,0.45816884368922856,-0.045680047886914744,-5.584014870064789,-36.17556188893786
0.25252525252525254,0.43434343434343436,0.4008800693475075,-0.03996828028997285,-5.755354668441932,-31.652221573929335
0.25252525252525254,0.4444444444444445,0.3419770924546465,-0.034095574534858716,-5.9035196848858265,-27.001428934096975
0.25252525252525254,0.4545454545454546,0.2816970945091549,-0.028085577934913317,-6.027913311169172,-22.24191106993312
0.25252525252525254,0.4646464646464647,0.2202828017873087,-0.0219624906252537,-6.128034658062882,-17.392832880034533
0.25252525252525254,0.4747474747474748,0.1579815079701073,-0.01575096811737041,-6.2034805722402195,-12.473719890820036
0.25252525252525254,0.48484848484848486,0.09504407837889996,-0.009476022020084598,-6.253947259632958,-7.504379634126983
0.25252525252525254,0.494949494949495,0.03172393982927512,-0.0031629193266267453,-6.27923150870287,-2.5048218892712617
0.25252525252525254,0.5050505050505051,-0.03172393982927532,0.0031629193266267657,-6.27923150870287,2.5048218892712777
0.25252525252525254,0.5151515151515152,-0.09504407837890015,0.009476022020084619,-6.253947259632958,7.504379634126999
0.25252525252525254,0.5252525252525253,-0.15798150797010793,0.01575096811737047,-6.203480572240219,12.473719890820085
0.25252525252525254,0.5353535353535354,-0.22028280178730889,0.02196249062525372,-6.128034658062881,17.392832880034547
0.25252525252525254,0.5454545454545455,-0.2816970945091551,0.028085577934913335,-6.027913311169172,22.241911069933135
0.25252525252525254,0.5555555555555556,-0.3419770924546467,0.03409557453485873,-5.9035196848858265,27.001428934096985
0.25252525252525254,0.5656565656565657,-0.4008800693475081,0.03996828028997291,-5.755354668441931,31.65222157392938
0.25252525252525254,0.5757575757575758,-0.4581688436892287,0.045680047886914765,-5.584014870064789,36.17556188893787
0.25252525252525254,0.5858585858585859,-0.513612733805251,0.051207878053504234,-5.3901902146491505,40.55323598415873
0.25252525252525254,0.595959595959596,-0.5669884867186544,0.05652951216867383,-5.1746611656731645,44.76761651108341
0.25252525252525254,0.6060606060606061,-0.6180811771110947,0.06162352189007917,-4.93829558254743,48.80173364676921
0.25252525252525254,0.6161616161616162,-0.6666850727512088,0.06646939543847126,-4.6820452260514305,52.639343425327276
0.25252525252525254,0.6262626262626263,-0.7126044629056958,0.07104762019139153,-4.40694192592881,56.26499314663979
0.25252525252525254,0.6363636363636365,-0.7556544463973668,0.07533976125361597,-4.114093426073163,59.66408359892955
0.25252525252525254,0.6464646464646465,-0.7956616761369231,0.07932853568797127,-3.8046789240343637,62.82292784463289
0.25252525252525254,0.6565656565656566,-0.8324650571305069,0.08299788210762352,-3.4799443228061957,65.72880633286684
0.25252525252525254,0.6666666666666667,-0.8659163951523812,0.08633302534961369,-3.1411972140147464,68.37001811657099
0.25252525252525254,0.6767676767676768,-0.8958809934707724,0.0893205359692243,-2.7898016127084477,70.73592796809153
0.25252525252525254,0.686868686868687,-0.9222381952240715,0.09194838431561345,-2.427172464950862,72.81700920348962
0.25252525252525254,0.696969696969697,-0.9448818692634268,0.09420598897097286,-2.0547699503323273,74.60488204313485
0.25252525252525254,0.7070707070707072,-0.9637208375054269,0.09608425935816302,-1.674093602342044,76.09234735412066
0.25252525252525254,0.7171717171717172,-0.9786792420740569,0.09757563234525844,-1.28667627027604,77.27341563863128
0.25252525252525254,0.7272727272727273,-0.9896968507535948,0.09867410269961094,-0.8940779469940061,78.14333115153565
0.25252525252525254,0.7373737373737375,-0.9967292995224846,0.0993752472688018,-0.49787948737866233,78.6985910500946
0.25252525252525254,0.7474747474747475,-0.9997482711915926,0.09967624279111548,-0.09967624279111284,78.93695949867215
0.25252525252525254,0.7575757575757577,-0.9987416094275348,0.09957587726381813,0.2989283628460477,78.85747667165653
0.25252525252525254,0.7676767676767677,-0.99371336770194,0.09907455482346478,0.6963292894709302,78.46046261833915
0.25252525252525254,0.7777777777777778,-0.9846837929695507,0.09817429411858412,1.090926343812197,77.74751597418911
0.25252525252525254,0.787878787878788,-0.9716892441408816,0.09687872018129327,1.4811306228025927,76.72150752371229
0.25252525252525254,0.797979797979798,-0.9547820456777214,0.09519304983057299,1.8653709115307813,75.38656864081551
0.25252525252525254,0.8080808080808082,-0.9340302769009903,0.09312407066597872,2.2421000099692803,73.7480746532218
0.25252525252525254,0.8181818181818182,-0.9095174978593453,0.09068011373637305,2.609800963002855,71.812623197923
0.25252525252525254,0.8282828282828284,-0.8813424128623542,0.08787101999373212,2.966993168671405,69.58800765482404
0.25252525252525254,0.8383838383838385,-0.8496184730330791,0.08470810066710538,3.3122383400314663,67.08318576555278
0.25252525252525254,0.8484848484848485,-0.8144734194804458,0.0812040917162885,3.6441462966301037,64.30824356379605
0.25252525252525254,0.8585858585858587,-0.7760487689308826,0.07737310254860827,3.961380562270945,61.274354762401735
0.25252525252525254,0.8686868686868687,-0.7344992438904124,0.07323055920531925,4.262663746532101,57.993735760780964
0.25252525252525254,0.8787878787878789,-0.6899921496317262,0.06879314224637989,4.5467826883665845,54.47959645377913
0.25252525252525254,0.888888888888889,-0.6427067005149034,0.06407871958372534,4.8125933410736295,50.746087040092085
0.25252525252525254,0.8989898989898991,-0.5928332983544321,0.0591062745334919,5.059025378971001,46.80824104440979
0.25252525252525254,0.9090909090909092,-0.5405727657383063,0.053895829376903376,5.285086507218742,42.68191478271867
0.25252525252525254,0.9191919191919192,-0.4861355373863415,0.04846836473761122,5.489866457440264,38.38372351451341
0.25252525252525254,0.9292929292929294,-0.4297408128038298,0.042845735100127944,5.672540653051833,33.930974539011174
0.25252525252525254,0.9393939393939394,-0.3716156736425,0.03705058080953175,5.832373529541436,29.341597504766433
0.25252525252525254,0.9494949494949496,-0.3119941693228474,0.031106236906787113,5.968721496327474,24.634072213303945
0.25252525252525254,0.9595959595959597,-0.2511163745997313,0.0250366391667715,6.081035528270856,19.827354207480894
0.25252525252525254,0.9696969696969697,-0.18922742286606095,0.018866227717357,6.168863376405491,14.940798444205377
0.25252525252525254,0.9797979797979799,-0.12657651908714784,0.012619848627642129,6.231851388985231,9.994081358856684
0.25252525252525254,0.98989898989899,-0.06341593634026539,0.006322653861600769,6.269745935514643,5.007121635224687
0.25252525252525254,1.0,-2.448985300012126e-16,2.4416711725335992e-17,6.282394428029497,1.9336412876162256e-14
0.26262626262626265,0.0,0.0,-0.0,6.263423281653043,-0.0
0.26262626262626265,0.010101010101010102,0.06322443721923861,-0.03158144383595408,6.250812984193543,-4.992001470683161
0.26262626262626265,0.020202020202020204,0.1261942919444665,-0.06303572034405458,6.213032869032189,-9.963901913339694
0.26262626262626265,0.030303030303030304,0.188656006795523,-0.09423617425439428,6.15023506335848,-14.895681239688301
0.26262626262626265,0.04040404040404041,0.250358070492176,-0.12505717235108205,6.062672431771767,-19.76748091502256
0.26262626262626265,0.05050505050505051,0.31105203060127795,-0.1553746093528617,5.950697558084766,-24.559683921521238
0.26262626262626265,0.06060606060606061,0.3704934939670245,-0.1850664076412776,5.814761325592981,-29.25299374905535
0.26262626262626265,0.07070707070707072,0.428443110795936,-0.2140130088241575,5.65541110152681,-33.82851209542388
0.26262626262626265,0.08080808080808081,0.4846675384339984,-0.24209785515506033,5.473288532996899,-38.26781496314669
0.26262626262626265,0.09090909090909091,0.5389403809551747,-0.26920785887018317,5.269126963307692,-42.55302684639974
0.26262626262626265,0.10101010101010102,0.5910431007778938,-0.2952338575528721,5.043748479042773,-46.666892709368014
0.26262626262626265,0.11111111111111112,0.6407658986387598,-0.320071053692146,4.798060599812347,-50.592847466184644
0.26262626262626265,0.12121212121212122,0.6879085583801385,-0.34361943666528555,4.5330526239920665,-54.31508268268521
0.26262626262626265,0.13131313131313133,0.73228125314996,-0.36578418544531305,4.249791645167647,-57.8186102313926
0.26262626262626265,0.14141414141414144,0.7737053097674516,-0.3864760504118013,3.9494182553256176,-61.08932264341636
0.26262626262626265,0.15151515151515152,0.8120139281769776,-0.40561171272759483,3.633141952091956,-64.11404991425084
0.26262626262626265,0.16161616161616163,0.847052853092991,-0.423114119834361,3.302236268512033,-66.88061253473505
0.26262626262626265,0.17171717171717174,0.8786809951316255,-0.43891279571604624,2.9580336449825246,-69.37787053363733
0.26262626262626265,0.18181818181818182,0.9067709989278466,-0.45294412468091927,2.601920063984217,-71.59576833438774
0.26262626262626265,0.19191919191919193,0.9312097559505593,-0.4651516075195086,2.235329469219717,-73.5253752453359
0.26262626262626265,0.20202020202020204,0.95189885995074,-0.4754860890069785,1.8597379916282755,-75.15892142049412
0.26262626262626265,0.21212121212121213,0.9687550032086699,-0.4839059558338693,1.4766580055274852,-76.48982914596499
0.26262626262626265,0.22222222222222224,0.9817103119847206,-0.490377304168209,1.0876320388156746,-77.51273932607364
0.26262626262626265,0.23232323232323235,0.9907126198229459,-0.49487407617427714,0.6942265617565054,-78.22353306255452
0.26262626262626265,0.24242424242424243,0.9957256776069903,-0.49737816493831305,0.2980256793560835,-78.61934823990107
0.26262626262626265,0.25252525252525254,0.9967292995224846,-0.4978794873786664,-0.0993752472688018,-78.6985910500946
0.26262626262626265,0.26262626262626265,0.9937194443381973,-0.49637602484680854,-0.49637602484680854,-78.46094241030674
0.26262626262626265,0.27272727272727276,0.9867082316786457,-0.4928738312557175,-0.8913780713655822,-77.90735924773328
0.26262626262626265,0.2828282828282829,0.9757238932226463,-0.4873870087029072,-1.2827908529973038,-77.04007064638618
0.26262626262626265,0.29292929292929293,0.9608106590243076,-0.4799376506862581,-1.6690382886170394,-75.86256887135899
0.26262626262626265,0.30303030303030304,0.9420285794142129,-0.47055575314129855,-2.048565096125182,-74.37959530670777
0.26262626262626265,0.31313131313131315,0.9194532831979344,-0.45927909365816,-2.419843055019513,-72.59712136357115
0.26262626262626265,0.32323232323232326,0.8931756731255248,-0.44615307936455423,-2.781377159999808,-70.52232443540504
0.26262626262626265,0.33333333333333337,0.8633015598582269,-0.43123056408729665,-3.1317116408265226,-68.1635589971525
0.26262626262626265,0.3434343434343435,0.8299512359062861,-0.4145716355286001,-3.4694358241937375,-65.53032296472186
0.26262626262626265,0.3535353535353536,0.7932589912534678,-0.39624337331410536,-3.7931898140126776,-62.633219450231444
0.26262626262626265,0.36363636363636365,0.75337257261869,-0.37631957888690426,-4.101669967233297,-59.48391406701948
0.26262626262626265,0.37373737373737376,0.7104525885321314,-0.35488047833517594,-4.393634143154727,-56.09508795633641
0.26262626262626265,0.38383838383838387,0.6646718626213686,-0.3320123993500456,-4.667906705087464,-52.480386724864964
0.26262626262626265,0.393939393939394,0.616214737711621,-0.3078074236144398,-4.9233832542274,-48.65436549867792
0.26262626262626265,0.4040404040404041,0.5652763335422609,-0.2823630160226509,-5.159035076680004,-44.63243031488283
0.26262626262626265,0.4141414141414142,0.5120617610884861,-0.25578163222360606,-5.373913285728099,-40.43077608694792
0.26262626262626265,0.42424242424242425,0.45678529665181566,-0.22817030606812994,-5.567152642663775,-36.06632139350134
0.26262626262626265,0.43434343434343436,0.3996695190450521,-0.19964021862140502,-5.73797504079928,-31.556640353186506
0.26262626262626265,0.4444444444444445,0.3409444133459605,-0.17030625047606288,-5.885692638628023,-26.919891859888967
0.26262626262626265,0.4545454545454546,0.28084644482853127,-0.14028651916858373,-6.009710629519551,-22.174746463279774
0.26262626262626265,0.4646464646464647,0.21961760680077974,-0.10970190356166523,-6.109529636795925,-17.340311189101502
0.26262626262626265,0.4747474747474748,0.15750444618310738,-0.07867555710770723,-6.1847477245453355,-12.436052601919508
0.26262626262626265,0.48484848484848486,0.09475707075086935,-0.047332411953324556,-6.235062016076173,-7.481718420136927
0.26262626262626265,0.494949494949495,0.031628142038634365,-0.015798675881685265,-6.260269913494558,-2.4972579989022803
0.26262626262626265,0.5050505050505051,-0.03162814203863456,0.015798675881685365,-6.260269913494558,2.497257998902296
0.26262626262626265,0.5151515151515152,-0.09475707075086955,0.04733241195332465,-6.235062016076173,7.481718420136942
0.26262626262626265,0.5252525252525253,-0.15750444618310802,0.07867555710770754,-6.184747724545335,12.43605260191956
0.26262626262626265,0.5353535353535354,-0.21961760680077994,0.10970190356166533,-6.109529636795925,17.340311189101516
0.26262626262626265,0.5454545454545455,-0.28084644482853144,0.1402865191685838,-6.009710629519551,22.17474646327979
0.26262626262626265,0.5555555555555556,-0.34094441334596065,0.17030625047606296,-5.885692638628023,26.91989185988898
0.26262626262626265,0.5656565656565657,-0.3996695190450527,0.19964021862140532,-5.737975040799278,31.556640353186555
0.26262626262626265,0.5757575757575758,-0.45678529665181583,0.22817030606813002,-5.567152642663775,36.066321393501354
0.26262626262626265,0.5858585858585859,-0.5120617610884859,0.25578163222360595,-5.373913285728099,40.4307760869479
0.26262626262626265,0.595959595959596,-0.5652763335422615,0.2823630160226512,-5.159035076680001,44.632430314882875
0.26262626262626265,0.6060606060606061,-0.6162147377116213,0.3078074236144399,-4.923383254227399,48.65436549867793
0.26262626262626265,0.6161616161616162,-0.6646718626213687,0.3320123993500457,-4.667906705087463,52.48038672486497
0.26262626262626265,0.6262626262626263,-0.7104525885321317,0.35488047833517605,-4.393634143154727,56.09508795633643
0.26262626262626265,0.6363636363636365,-0.7533725726186904,0.3763195788869045,-4.101669967233295,59.48391406701951
0.26262626262626265,0.6464646464646465,-0.7932589912534679,0.3962433733141054,-3.7931898140126763,62.63321945023145
0.26262626262626265,0.6565656565656566,-0.8299512359062862,0.41457163552860016,-3.4694358241937366,65.53032296472188
0.26262626262626265,0.6666666666666667,-0.8633015598582272,0.4312305640872968,-3.131711640826519,68.16355899715253
0.26262626262626265,0.6767676767676768,-0.8931756731255249,0.4461530793645543,-2.781377159999807,70.52232443540504
0.26262626262626265,0.686868686868687,-0.9194532831979347,0.45927909365816016,-2.4198430550195082,72.59712136357118
0.26262626262626265,0.696969696969697,-0.9420285794142128,0.4705557531412985,-2.0485650961251833,74.37959530670777
0.26262626262626265,0.7070707070707072,-0.9608106590243076,0.4799376506862581,-1.6690382886170383,75.86256887135899
0.26262626262626265,0.7171717171717172,-0.9757238932226464,0.48738700870290724,-1.2827908529973011,77.04007064638618
0.26262626262626265,0.7272727272727273,-0.9867082316786457,0.4928738312557175,-0.8913780713655822,77.90735924773328
0.26262626262626265,0.7373737373737375,-0.9937194443381973,0.49637602484680854,-0.49637602484680454,78.46094241030674
0.26262626262626265,0.7474747474747475,-0.9967292995224846,0.4978794873786664,-0.09937524726879916,78.6985910500946
0.26262626262626265,0.7575757575757577,-0.9957256776069903,0.49737816493831305,0.2980256793560834,78.61934823990107
0.26262626262626265,0.7676767676767677,-0.9907126198229459,0.49487407617427714,0.6942265617565054,78.22353306255452
0.26262626262626265,0.7777777777777778,-0.9817103119847206,0.490377304168209,1.087632038815673,77.51273932607364
0.26262626262626265,0.787878787878788,-0.9687550032086699,0.4839059558338693,1.4766580055274863,76.48982914596499
0.26262626262626265,0.797979797979798,-0.9518988599507399,0.4754860890069784,1.8597379916282768,75.15892142049411
0.26262626262626265,0.8080808080808082,-0.9312097559505591,0.4651516075195085,2.235329469219721,73.52537524533588
0.26262626262626265,0.8181818181818182,-0.9067709989278465,0.4529441246809192,2.6019200639842195,71.59576833438774
0.26262626262626265,0.8282828282828284,-0.8786809951316253,0.4389127957160462,2.958033644982527,69.37787053363733
0.26262626262626265,0.8383838383838385,-0.847052853092991,0.423114119834361,3.302236268512033,66.88061253473505
0.26262626262626265,0.8484848484848485,-0.8120139281769777,0.4056117127275949,3.633141952091955,64.11404991425086
0.26262626262626265,0.8585858585858587,-0.7737053097674512,0.3864760504118011,3.9494182553256207,61.08932264341633
0.26262626262626265,0.8686868686868687,-0.7322812531499598,0.365784185445313,4.249791645167648,57.81861023139259
0.26262626262626265,0.8787878787878789,-0.687908558380138,0.34361943666528527,4.53305262399207,54.315082682685166
0.26262626262626265,0.888888888888889,-0.6407658986387593,0.3200710536921458,4.79806059981235,50.592847466184615
0.26262626262626265,0.8989898989898991,-0.5910431007778935,0.29523385755287196,5.043748479042775,46.666892709367986
0.26262626262626265,0.9090909090909092,-0.5389403809551746,0.2692078588701831,5.269126963307692,42.55302684639973
0.26262626262626265,0.9191919191919192,-0.4846675384339985,0.24209785515506038,5.473288532996899,38.2678149631467
0.26262626262626265,0.9292929292929294,-0.4284431107959355,0.21401300882415722,5.655411101526812,33.82851209542385
0.26262626262626265,0.9393939393939394,-0.37049349396702425,0.18506640764127746,5.814761325592982,29.252993749055328
0.26262626262626265,0.9494949494949496,-0.31105203060127706,0.15537460935286126,5.9506975580847685,24.559683921521167
0.26262626262626265,0.9595959595959597,-0.2503580704921762,0.12505717235108213,6.062672431771767,19.767480915022574
0.26262626262626265,0.9696969696969697,-0.18865600679552344,0.0942361742543945,6.150235063358479,14.895681239688336
0.26262626262626265,0.9797979797979799,-0.12619429194446627,0.06303572034405447,6.213032869032189,9.963901913339678
0.26262626262626265,0.98989898989899,-0.06322443721923862,0.031581443835954084,6.250812984193543,4.992001470683163
0.26262626262626265,1.0,-2.441590021168596e-16,1.2196065558729626e-16,6.263423281653043,1.9278022094865147e-14
0.27272727272727276,0.0,0.0,-0.0,6.219231540357589,-0.0
0.27272727272727276,0.010101010101010102,0.06277835560420111,-0.05671306648245381,6.206710215170588,-4.9567802781150085
0.27272727272727276,0.020202020202020204,0.12530392492761352,-0.11319776946270621,6.169196658566791,-9.893601351514759
0.27272727272727276,0.030303030303030304,0.18732493957058194,-0.16922666497777963,6.106841924398464,-14.790584384156908
0.27272727272727276,0.04040404040404041,0.24859166279706985,-0.22457414444048454,6.019897093172388,-19.62801095372866
0.27272727272727276,0.05050505050505051,0.30885739513635224,-0.27901734308557247,5.908712261037276,-24.386402450773897
0.27272727272727276,0.06060606060606061,0.3678794677547136,-0.3323370373674874,5.77373513007014,-29.046598512178655
0.27272727272727276,0.07070707070707072,0.4254202195971926,-0.38431852769621,5.615509205538048,-33.58983417319083
0.27272727272727276,0.08080808080808081,0.48124795436476925,-0.43475250295672946,5.434671607394238,-37.997815427310215
0.27272727272727276,0.09090909090909091,0.5351378734735857,-0.48343588333102905,5.23195050482093,-42.252792889796005
0.27272727272727276,0.10101010101010102,0.586872981239502,-0.5301726380288373,5.008162184149037,-46.33763326817457
0.27272727272727276,0.11111111111111112,0.6362449586431286,-0.5747745746344324,4.764207761961213,-50.23588835196111
0.27272727272727276,0.12121212121212122,0.6830550021569928,-0.617062096891079,4.501069556613413,-53.93186124379805
0.27272727272727276,0.13131313131313133,0.7271146242571777,-0.6568649278717676,4.219807132785585,-57.4106695653206
0.27272727272727276,0.14141414141414144,0.7682464123960547,-0.6940227956242997,3.92155303498866,-60.6583053832417
0.27272727272727276,0.15151515151515152,0.8062847433799968,-0.7283860785298737,3.6075082272075454,-63.661691614355355
0.27272727272727276,0.16161616161616163,0.8410764502755238,-0.7598164077765357,3.2789372570430144,-66.40873468233539
0.27272727272727276,0.17171717171717174,0.8724814391584835,-0.7881872245215482,2.9371631638248443,-68.88837321429877
0.27272727272727276,0.18181818181818182,0.9003732532228392,-0.8133842894991818,2.58356215119939,-71.09062258105021
0.27272727272727276,0.19191919191919193,0.9246395819775959,-0.835306143021919,2.219558045643217,-73.00661510166003
0.27272727272727276,0.20202020202020204,0.9451827134815078,-0.8538645135228051,1.8466165632164193,-74.62863575048537
0.27272727272727276,0.21212121212121213,0.9619199277945786,-0.8689846729938941,1.4662394076413607,-75.95015322285545
0.27272727272727276,0.22222222222222224,0.9747838300620653,-0.8806057378895624,1.0799582234717906,-76.9658462343304
0.27272727272727276,0.23232323232323235,0.9837226218897707,-0.8886809142830573,0.6893284287008262,-77.67162494763555
0.27272727272727276,0.24242424242424243,0.9887003099178956,-0.8931776862891254,0.2959229516416586,-78.0646474409926
0.27272727272727276,0.25252525252525254,0.9896968507535948,-0.8940779469940061,-0.09867410269961092,-78.14333115153565
0.27272727272727276,0.26262626262626265,0.9867082316786457,-0.8913780713655822,-0.49287383125571743,-77.90735924773328
0.27272727272727276,0.27272727272727276,0.9797464868072486,-0.8850889308501049,-0.8850889308501048,-77.35768190515726
0.27272727272727276,0.2828282828282829,0.9688396486288963,-0.8752358495967171,-1.273740089706583,-76.49651248046098
0.27272727272727276,0.29292929292929293,0.9540316351314325,-0.8618585024860429,-1.6572623467804364,-75.3273185989733
0.27272727272727276,0.30303030303030304,0.935382072958815,-0.8450107553734452,-2.0341113933042276,-73.85480819179526
0.27272727272727276,0.31313131313131315,0.9129660573156666,-0.8247604481902394,-2.402769791174123,-72.08491053862322
0.27272727272727276,0.32323232323232326,0.8868738495853891,-0.8011891217762325,-2.7617530831375854,-70.02475239263214
0.27272727272727276,0.33333333333333337,0.8572105138794298,-0.7743916895435407,-3.1096157701787956,-67.68262928355593
0.27272727272727276,0.3434343434343435,0.8240954939811878,-0.7444760552937785,-3.444957132033005,-65.06797211451712
0.27272727272727276,0.3535353535353536,0.7876621323880529,-0.7115626787275331,-3.766426867392669,-62.191309187108445
0.27272727272727276,0.36363636363636365,0.7480571333882331,-0.6757840903956656,-4.072730531094236,-59.064223807638356
0.27272727272727276,0.37373737373737376,0.7054399723343624,-0.6372843580455582,-4.362634746391952,-55.69930764524462
0.27272727272727276,0.38383838383838387,0.6599822534925442,-0.5962185065111448,-4.634972171330694,-52.11011002968709
0.27272727272727276,0.393939393939394,0.6118670190525349,-0.5527518934826173,-4.888646199220036,-48.311083392978595
0.27272727272727276,0.4040404040404041,0.5612880120814528,-0.5070595436693719,-5.122635374282333,-44.31752507454243
0.27272727272727276,0.4141414141414142,0.5084488963888255,-0.45932544403727665,-5.335997504694628,-40.14551572422543
0.27272727272727276,0.42424242424242425,0.45356243644431,-0.40974180295809653,-5.527873456462587,-35.811854551196596
0.27272727272727276,0.43434343434343436,0.3968496406502686,-0.35850827625421994,-5.697490612849864,-31.333991679460972
0.27272727272727276,0.4444444444444445,0.33853887141893646,-0.3058311632551298,-5.844165985433005,-26.729957882369277
0.27272727272727276,0.4545454545454546,0.27886492563758575,-0.25192257610281504,-5.967308964254774,-22.018291979057384
0.27272727272727276,0.4646464646464647,0.21806808922432988,-0.19699958565103723,-6.066423696002005,-17.217966185164745
0.27272727272727276,0.4747474747474748,0.15639316958154095,-0.14128334739761897,-6.141111080631878,-12.348309718418328
0.27272727272727276,0.48484848484848486,0.09408850984284267,-0.08499821096930835,-6.191070378406935,-7.4289309666948755
0.27272727272727276,0.494949494949495,0.03140498888295967,-0.028370816745012444,-6.21610042086786,-2.4796385319633694
0.27272727272727276,0.5050505050505051,-0.031404988882959874,0.028370816745012625,-6.21610042086786,2.479638531963385
0.27272727272727276,0.5151515151515152,-0.09408850984284287,0.08499821096930851,-6.191070378406935,7.428930966694891
0.27272727272727276,0.5252525252525253,-0.15639316958154156,0.14128334739761952,-6.141111080631877,12.348309718418376
0.27272727272727276,0.5353535353535354,-0.21806808922433008,0.19699958565103742,-6.066423696002005,17.21796618516476
0.27272727272727276,0.5454545454545455,-0.2788649256375859,0.25192257610281515,-5.967308964254774,22.018291979057395
0.27272727272727276,0.5555555555555556,-0.3385388714189366,0.30583116325513,-5.844165985433005,26.72995788236929
0.27272727272727276,0.5656565656565657,-0.39684964065026923,0.3585082762542205,-5.6974906128498635,31.33399167946102
0.27272727272727276,0.5757575757575758,-0.45356243644431016,0.40974180295809665,-5.527873456462587,35.8118545511966
0.27272727272727276,0.5858585858585859,-0.5084488963888253,0.45932544403727643,-5.335997504694628,40.14551572422542
0.27272727272727276,0.595959595959596,-0.5612880120814534,0.5070595436693724,-5.12263537428233,44.31752507454247
0.27272727272727276,0.6060606060606061,-0.6118670190525352,0.5527518934826176,-4.888646199220036,48.31108339297862
0.27272727272727276,0.6161616161616162,-0.6599822534925444,0.5962185065111449,-4.634972171330694,52.11011002968711
0.27272727272727276,0.6262626262626263,-0.7054399723343626,0.6372843580455584,-4.362634746391951,55.699307645244645
0.27272727272727276,0.6363636363636365,-0.7480571333882335,0.675784090395666,-4.072730531094233,59.06422380763839
0.27272727272727276,0.6464646464646465,-0.787662132388053,0.7115626787275332,-3.7664268673926675,62.19130918710846
0.27272727272727276,0.6565656565656566,-0.8240954939811879,0.7444760552937786,-3.444957132033004,65.06797211451712
0.27272727272727276,0.6666666666666667,-0.8572105138794301,0.774391689543541,-3.109615770178792,67.68262928355595
0.27272727272727276,0.6767676767676768,-0.8868738495853892,0.8011891217762326,-2.761753083137584,70.02475239263215
0.27272727272727276,0.686868686868687,-0.9129660573156669,0.8247604481902397,-2.4027697911741175,72.08491053862325
0.27272727272727276,0.696969696969697,-0.9353820729588149,0.8450107553734452,-2.034111393304229,73.85480819179526
0.27272727272727276,0.7070707070707072,-0.9540316351314325,0.8618585024860429,-1.6572623467804353,75.3273185989733
0.27272727272727276,0.7171717171717172,-0.9688396486288964,0.8752358495967172,-1.2737400897065803,76.49651248046098
0.27272727272727276,0.7272727272727273,-0.9797464868072486,0.8850889308501049,-0.8850889308501048,77.35768190515726
0.27272727272727276,0.7373737373737375,-0.9867082316786457,0.8913780713655822,-0.49287383125571343,77.90735924773328
0.27272727272727276,0.7474747474747475,-0.9896968507535948,0.8940779469940061,-0.09867410269960832,78.14333115153565
0.27272727272727276,0.7575757575757577,-0.9887003099178956,0.8931776862891254,0.29592295164165844,78.0646474409926
0.27272727272727276,0.7676767676767677,-0.9837226218897707,0.8886809142830573,0.6893284287008261,77.67162494763555
0.27272727272727276,0.7777777777777778,-0.9747838300620653,0.8806057378895624,1.079958223471789,76.9658462343304
0.27272727272727276,0.787878787878788,-0.9619199277945786,0.8689846729938941,1.466239407641362,75.95015322285545
0.27272727272727276,0.797979797979798,-0.9451827134815077,0.853864513522805,1.8466165632164206,74.62863575048536
0.27272727272727276,0.8080808080808082,-0.9246395819775957,0.8353061430219187,2.219558045643221,73.00661510166002
